Our Idiot Brother,59968,"[15373, 15019, 16538, 41479, 43939, 144340, 8282, 89492, 174311, 17127]"
A Letter to Elia,65673,"[19082, 55676, 13963, 16153, 42694, 22784, 11873, 75964, 524, 203]"
Rise of the Planet of the Apes,61791,"[284536, 119450, 6950, 21259, 9886, 68724, 8914, 10447, 12123, 72190]"
The Change-Up,49520,"[9522, 205587, 26618, 6038, 38965, 209403, 26603, 11852, 196257, 37725]"
The Help,50014,"[239566, 29478, 157354, 34653, 9062, 2742, 171274, 51828, 10734, 11004]"
30 Minutes or Less,62206,"[82682, 19908, 13612, 22538, 9760, 32030, 27281, 332, 15365, 17711]"
Gantz,56832,"[16139, 10643, 4965, 1577, 10304, 9423, 28169, 7737, 71469, 440]"
Final Destination 5,55779,"[17927, 9890, 45649, 71668, 22804, 17792, 9358, 4233, 32043, 15658]"
The Conspirator,60309,"[87496, 13482, 11450, 4958, 4515, 16619, 293, 547, 9930, 642]"
A Very Harold & Kumar Christmas,55465,"[13376, 13335, 13767, 71668, 11395, 267193, 267193, 13394, 8859, 30278]"
Carancho,47261,"[85247, 57977, 30949, 38295, 10497, 48260, 5852, 22784, 19429, 16233]"
Another Earth,55420,"[244267, 282848, 32235, 17835, 10940, 62215, 152795, 152795, 152795, 152795]"
Rocky VI,60375,"[36108, 7294, 11475, 7974, 2, 1379, 47947, 8005, 9442, 38087]"
Hesher,44835,"[138697, 15098, 24795, 12572, 9270, 49526, 4951, 9623, 11171, 56272]"
Stake Land,52015,"[244509, 6479, 71469, 10253, 19901, 318033, 47620, 679, 1946, 72190]"
The Debt,48289,"[74534, 268238, 1722, 17589, 1934, 9777, 38583, 24111, 14807, 42449]"
Colombiana,62835,"[13387, 260346, 82675, 20721, 14807, 72031, 22314, 49291, 51823, 11315]"
Bill Cunningham New York,55244,"[307931, 51230, 286554, 58680, 9013, 206821, 328111, 12102, 28571, 9009]"
Freakonomics,43942,"[1776, 13259, 13020, 16800, 56811, 20178, 57211, 13817, 9270, 56235]"
The Skin I Live In,63311,"[8220, 4307, 8088, 8047, 2469, 8223, 4043, 267, 4203, 99]"
Prom,51588,"[9893, 8275, 10760, 14429, 2640, 40264, 2898, 13523, 286565, 13342]"
Magic Trip,57211,"[318224, 13362, 13003, 13020, 16800, 56224, 368620, 26890, 17734, 32579]"
Project Nim,63579,"[37044, 84336, 266856, 14048, 24257, 52059, 79515, 113279, 54714, 50314]"
Win/Win,60784,"[13209, 13209, 13209, 13209, 13209, 13209, 13209, 13209, 55955, 43775]"
The Inbetweeners Movie,69798,"[242022, 30278, 25898, 21386, 15566, 353069, 17037, 9043, 2617, 24070]"
The Future,54662,"[1382, 32622, 55561, 30309, 47607, 14587, 49963, 25128, 15104, 13668]"
The Interrupters,72711,"[51927, 250766, 14275, 26306, 25682, 25678, 12500, 1634, 24257, 52059]"
Red State,48572,"[2295, 2294, 1832, 2292, 246403, 10358, 9541, 23742, 2293, 2255]"
Chinese Take-Out,67884,"[44516, 265195, 19460, 125099, 38548, 42521, 26118, 26621, 21585, 42015]"
I Don't Know How She Does It,70868,"[44412, 183894, 29339, 8346, 1444, 4379, 9356, 17402, 62994, 44968]"
April Love,106833,"[43049, 88751, 18074, 17912, 13649, 29380, 11887, 6282, 80585, 9037]"
Shark Night,65055,"[9358, 25059, 326, 9759, 19912, 49018, 8922, 28679, 21398, 37534]"
Contagion,39538,"[34024, 8881, 11323, 32686, 462, 8880, 16375, 15186, 298, 77930]"
Moneyball,60308,"[87492, 32326, 398, 2323, 29973, 11393, 16232, 109410, 198185, 13554]"
Northanger Abbey,18093,"[3084, 60437, 266856, 37975, 46797, 124460, 14553, 46986, 25147, 41166]"
A Separation,60243,"[43766, 152780, 37181, 61791, 8998, 8914, 36210, 285689, 1591, 133919]"
A Dangerous Method,48231,"[1413, 9613, 59, 2742, 28942, 157851, 9540, 1946, 47466, 1640]"
Warrior,59440,"[55123, 13150, 14292, 63639, 1921, 129628, 12723, 22625, 10078, 63581]"
The Ides of March,10316,"[152760, 4942, 3291, 4912, 4912, 4912, 4912, 4912, 4912, 4912]"
Kill List,74725,"[117974, 13937, 11917, 8461, 10391, 214, 18912, 11592, 234, 58428]"
Killer Elite,49021,"[13387, 118683, 138103, 76163, 41417, 15379, 10550, 9091, 4954, 193]"
50/50,40807,"[296100, 13990, 82654, 138697, 56272, 24795, 20829, 228967, 15098, 19913]"
Clapham Junction,39517,"[13949, 210479, 119675, 634, 10735, 259693, 47724, 11240, 2149, 4507]"
Superman and the Mole-Men,41800,"[1452, 8536, 9531, 22976, 24086, 1924, 16577, 10341, 11940, 49521]"
The Artist,74643,"[50463, 24137, 38291, 43673, 54155, 43775, 21349, 16222, 12919, 25985]"
Take Shelter,64720,"[103731, 245703, 53650, 308032, 11020, 47261, 254024, 1411, 99040, 44027]"
The Myth of the American Sleepover,70588,"[270303, 123047, 18683, 39424, 41469, 26535, 15186, 15462, 42021, 14118]"
Real Steel,39254,"[33839, 18360, 12096, 116741, 239678, 11870, 181533, 1593, 12090, 35056]"
Buck,67273,"[41397, 56591, 87496, 84169, 368620, 13482, 547, 22798, 10423, 156711]"
Tyrannosaur,76543,"[10511, 57745, 49020, 44853, 9709, 2750, 3084, 8129, 38953, 60437]"
Martha Marcy May Marlene,50837,"[87516, 42449, 43566, 4916, 46063, 31556, 39437, 21719, 77064, 26056]"
We Need to Talk About Kevin,71859,"[29698, 8052, 343921, 41488, 89326, 9009, 8284, 39053, 994, 10412]"
In Time,49530,"[72710, 9296, 1830, 782, 4923, 12088, 13460, 180, 20504, 18501]"
Margaret,44754,"[14295, 34996, 75780, 825, 11028, 41670, 11062, 9573, 1555, 8090]"
Carnage,72113,"[3053, 11502, 4772, 11482, 197082, 11439, 10531, 11481, 10675, 10497]"
Margin Call,50839,"[152747, 241239, 8744, 6478, 13020, 44639, 1359, 80278, 18487, 53650]"
Paranormal Activity 3,72571,"[42296, 328387, 23827, 41436, 2667, 134366, 11531, 26957, 71670, 97795]"
Johnny English Reborn,58233,"[24137, 23488, 47697, 20324, 943, 16820, 35463, 8697, 4442, 8592]"
Abduction,59965,"[25624, 584, 8291, 16295, 8292, 479, 650, 16161, 27576, 10871]"
What's Your Number?,63492,"[9298, 12556, 32330, 22327, 259694, 6961, 10033, 277547, 11066, 13320]"
Headhunters,70670,"[205596, 68727, 82992, 134374, 13483, 44629, 95516, 132232, 72031, 22314]"
Batman: Year One,69735,"[15359, 30061, 49521, 8536, 9531, 1452, 102899, 14919, 56590, 1924]"
Tower Heist,59108,"[5175, 5174, 2109, 10589, 9416, 184315, 9533, 5994, 36668, 7446]"
J. Edgar,88794,"[6723, 15393, 9559, 10354, 37917, 44603, 11901, 21866, 10650, 10747]"
The Double,73499,"[77866, 32303, 42807, 26268, 2768, 2148, 11169, 259209, 11702, 21253]"
The Adventures of Tintin,17578,"[87, 217, 89, 330, 85, 11831, 329, 74, 640, 11519]"
George Harrison: Living in the Material World,75964,"[65673, 19082, 13963, 55676, 16153, 42694, 12637, 22784, 7944, 11873]"
Hugo,44826,"[65673, 19082, 16153, 42694, 55676, 22784, 11873, 524, 203, 12637]"
Trespass,70578,"[13195, 1817, 10629, 11557, 10687, 8224, 10731, 1645, 1551, 3594]"
Immortals,37958,"[14784, 8843, 62764, 238615, 9567, 34637, 62931, 20481, 1494, 11953]"
Jack and Jill,71880,"[109418, 9614, 3563, 38365, 10878, 9957, 11077, 50546, 10661, 9032]"
"Oslo, August 31st",75233,"[12197, 47104, 14120, 11593, 38909, 60141, 19819, 3084, 54580, 60437]"
The Descendants,65057,"[2755, 13891, 9675, 129670, 9451, 1444, 8346, 11846, 252512, 1597]"
The Muppets,64328,"[145220, 11887, 13649, 24662, 16263, 29877, 10947, 9037, 14831, 25872]"
The Twilight Saga: Breaking Dawn - Part 1,50619,"[18239, 3033, 24021, 10824, 11184, 1125, 8966, 123553, 4822, 2270]"
War Horse,57212,"[640, 424, 11831, 15301, 11352, 10110, 296098, 873, 857, 11519]"
The Rum Diary,23514,"[14776, 10424, 13446, 72525, 11593, 1878, 77469, 1909, 86369, 20862]"
My Week with Marilyn,75900,"[304357, 125705, 3036, 11790, 11971, 88794, 43278, 22638, 11498, 13005]"
Weekend,79120,"[311291, 21056, 44282, 1812, 17614, 36614, 27104, 40694, 26371, 32636]"
Bunraku,30618,"[2487, 77866, 51995, 4614, 256740, 619, 5922, 15644, 7873, 74998]"
The Little Colonel,29879,"[29887, 57840, 43897, 31805, 14117, 19590, 31621, 38716, 38769, 43535]"
The Sitter,57431,"[18292, 10189, 16131, 13132, 38319, 19585, 243688, 22820, 187017, 64688]"
Extremely Loud & Incredibly Close,64685,"[71, 8055, 590, 9591, 59861, 239678, 34653, 9062, 9009, 97630]"
Asterix and the Vikings,9642,"[57800, 11047, 218836, 82690, 16340, 54825, 10501, 10192, 270946, 12222]"
Arthur Christmas,51052,"[13187, 11497, 17037, 13377, 24070, 9279, 53985, 15653, 9479, 634]"
Violet & Daisy,91550,"[17133, 9869, 14807, 10551, 25941, 72031, 277, 22314, 20721, 49291]"
Bullet to the Head,70074,"[15070, 9333, 150, 20287, 12528, 9604, 14729, 11474, 11595, 35588]"
The Expendables 2,76163,"[10053, 1995, 27582, 1701, 2275, 27578, 138103, 13387, 49021, 9350]"
The Snowman,13396,"[14460, 22611, 15173, 38745, 14919, 5255, 51052, 17037, 21348, 39314]"
The Hunger Games,70160,"[4464, 131631, 2657, 131634, 101299, 12180, 14822, 6795, 14821, 18887]"
Womb,59457,"[28370, 22230, 84332, 17198, 26454, 254320, 18331, 11591, 29146, 51955]"
The Dark Knight Rises,49026,"[155, 272, 11660, 1124, 27205, 320, 77, 157336, 24873, 29185]"
The Bourne Legacy,49040,"[16558, 4566, 9869, 324668, 4909, 14807, 4967, 18674, 22717, 49527]"
Sherlock Holmes: A Game of Shadows,58574,"[10528, 10851, 13809, 203801, 12779, 107, 100, 16325, 37939, 22787]"
Life in a Day,66150,"[90125, 34045, 11194, 1523, 49494, 16995, 24257, 52059, 79515, 113279]"
Toronto Stories,17775,"[1378, 64861, 24348, 52855, 25994, 37532, 24858, 24276, 38809, 15867]"
Young Adult,57157,"[243684, 7326, 22947, 9388, 72113, 12478, 37512, 22797, 2307, 42724]"
New Year's Eve,62838,"[25010, 18417, 10780, 29968, 353069, 32856, 4806, 38554, 11130, 15592]"
Mission: Impossible - Ghost Protocol,56292,"[158852, 9806, 13932, 10386, 177677, 38985, 9341, 16353, 87101, 36643]"
We Bought a Zoo,74465,"[222936, 9390, 2028, 1903, 9621, 11068, 786, 26531, 24795, 21334]"
The Darkest Hour,71469,"[52015, 6479, 679, 1946, 348, 19901, 10253, 7551, 13460, 8337]"
Albert Nobbs,73873,"[20067, 13944, 33511, 96724, 82525, 12689, 216015, 59859, 124905, 38718]"
Salvation Boulevard,51995,"[277, 17133, 13191, 30618, 77866, 150, 4614, 9515, 47139, 2162]"
Friends with Kids,80038,"[84184, 49012, 14629, 50035, 83714, 15019, 38093, 49963, 25128, 27397]"
Contraband,77866,"[12645, 136400, 10989, 253412, 19457, 7873, 73499, 26268, 7485, 10551]"
Being Elmo: A Puppeteer's Journey,75301,"[11899, 10208, 11359, 174325, 14358, 41276, 198342, 11176, 147729, 33740]"
Joyful Noise,63574,"[33339, 14831, 40867, 43157, 31530, 31516, 43239, 20325, 33738, 13671]"
Dolphin Tale,62837,"[20737, 14694, 25438, 22796, 12129, 14280, 24153, 48287, 9437, 117]"
The Iron Lady,71688,"[11631, 8996, 273895, 245168, 17729, 598, 139405, 24192, 14299, 372981]"
Albatross,72842,"[27103, 316, 237791, 207, 235, 31023, 28178, 19209, 36801, 116690]"
Underworld: Awakening,52520,"[834, 14219, 277, 12437, 7131, 49017, 440, 168705, 50619, 14728]"
The Grey,75174,"[47139, 227300, 11022, 34544, 7516, 7305, 244316, 256740, 5922, 15644]"
Man on a Ledge,49527,"[10889, 82992, 72031, 22314, 20721, 49291, 51823, 5820, 25927, 94348]"
Descongelate!,145594,"[11593, 86369, 20862, 67323, 98502, 25110, 47715, 31175, 72525, 114750]"
Haywire,70435,"[34024, 16375, 32686, 36141, 163, 15186, 8881, 298, 462, 8880]"
The Whistleblower,65760,"[44629, 95516, 77670, 55903, 32078, 6173, 41206, 4959, 245916, 1818]"
The Human Centipede 2 (Full Sequence),74997,"[94365, 37169, 73861, 65599, 1696, 10781, 979, 10692, 2652, 38410]"
Fados,25774,"[65749, 51857, 42106, 170767, 54405, 58911, 5622, 129507, 14831, 106837]"
Seeking Justice,74998,"[28433, 19380, 1647, 5916, 11973, 7520, 10164, 9912, 2669, 9619]"
Hostel: Part III,71670,"[13121, 390989, 26957, 41671, 26958, 25018, 28177, 27815, 316727, 25748]"
The Disappearance of Haruhi Suzumiya,36865,"[84332, 1903, 26454, 254320, 303867, 88005, 10416, 152601, 28370, 22230]"
Red Tails,72431,"[189197, 1495, 10105, 15876, 12100, 11046, 10047, 19728, 16514, 313074]"
The Intouchables,77338,"[269148, 310121, 11593, 77469, 22327, 253270, 2056, 16409, 222936, 1661]"
One for the Money,54054,"[35690, 29492, 15120, 18065, 208869, 268920, 5175, 3172, 6081, 5174]"
The Innkeepers,58428,"[211067, 25983, 27374, 16028, 28679, 71622, 270303, 74725, 8973, 21398]"
Chronicle,76726,"[166424, 152601, 15081, 78, 69315, 68724, 227719, 97370, 14337, 10357]"
Dottie Gets Spanked,148033,"[1387, 202241, 10712, 1808, 238478, 32646, 47620, 3902, 258480, 577]"
The Art of Getting By,64678,"[38684, 330112, 43923, 11557, 36834, 32331, 45225, 45608, 152742, 8356]"
Dylan Moran: Monster,13976,"[13586, 198306, 198308, 52461, 13643, 108176, 25117, 46105, 16156, 16453]"
"Dylan Moran: Like, Totally...",13586,"[13586, 198306, 198308, 52461, 13643, 108176, 25117, 46105, 16156, 16453]"
Dylan Moran: What It Is,26118,"[13976, 13586, 125099, 38548, 42521, 26621, 21585, 42015, 99189, 3171]"
Safe House,59961,"[44048, 11963, 1647, 14047, 14807, 9882, 7551, 47964, 11358, 20504]"
The Vow,72570,"[19851, 124460, 9043, 4024, 3084, 38357, 60437, 22971, 35196, 46717]"
Louis C.K.: Live at the Beacon Theater,80379,"[30969, 80379, 185574, 321594, 24447, 198306, 198308, 52461, 13976, 13586]"
Holding Trevor,14205,"[476, 13132, 16388, 10997, 9517, 26890, 17734, 32579, 32622, 26271]"
"For a Good Time, Call...",84200,"[100529, 26271, 15251, 15602, 4247, 2617, 212716, 10324, 16388, 21915]"
Journey 2: The Mysterious Island,72545,"[254128, 68726, 271110, 88751, 36657, 87101, 11484, 36658, 12180, 157350]"
Perfect Sense,51999,"[209276, 338766, 10326, 12187, 71208, 39538, 18727, 22494, 59457, 282848]"
Kokowaah,53174,"[10801, 158, 7916, 10477, 125099, 38548, 42521, 26118, 26621, 21585]"
Hearts of the West,84259,"[14550, 10765, 42176, 4032, 11317, 53516, 347969, 17691, 9474, 22575]"
Ghost Rider: Spirit of Vengeance,71676,"[18501, 1948, 15092, 1250, 9480, 10546, 36658, 557, 2080, 76338]"
Prayers for Bobby,21634,"[13486, 8010, 8009, 8850, 7737, 19851, 91010, 164741, 173153, 4975]"
Love Wrecked,27902,"[86959, 5689, 30502, 11158, 33245, 19415, 10122, 621, 12227, 17474]"
The Civil War,26397,"[142051, 24408, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377]"
October Baby,83860,"[9062, 47104, 49462, 14120, 28387, 11593, 8420, 38909, 60141, 15179]"
Gone,79548,"[40860, 42449, 244761, 146233, 28902, 9519, 1957, 43566, 4916, 46063]"
Courageous,72213,"[18925, 323272, 14438, 47104, 24192, 14120, 11593, 75490, 38909, 48035]"
Project X,57214,"[261392, 13374, 10314, 18113, 272693, 308369, 109431, 158990, 16934, 14671]"
The Lorax,73723,"[211672, 10539, 50321, 16523, 10830, 14518, 18917, 10410, 8844, 11674]"
The Big Year,73937,"[17402, 14306, 350, 49013, 9414, 920, 22327, 10878, 18360, 27932]"
Trailer Park Boys,38674,"[303742, 22975, 37512, 14236, 60375, 5683, 35976, 10189, 157099, 121986]"
Undefeated,82620,"[70042, 28353, 9563, 60082, 20726, 10548, 8940, 24977, 20704, 53190]"
This Means War,59962,"[9471, 4327, 534, 225565, 26180, 9660, 10879, 61178, 31633, 29076]"
John Carter,49529,"[10681, 127380, 12, 54138, 24746, 25628, 18993, 131634, 10596, 47933]"
Starbuck,79108,"[146239, 239573, 9285, 12121, 95627, 9900, 49012, 239678, 12133, 2907]"
Forks Over Knives,64288,"[80767, 24257, 52059, 79515, 113279, 54714, 50314, 202475, 33377, 41212]"
Goon,74387,"[13984, 212716, 50725, 15198, 11590, 15373, 10414, 12177, 11164, 256876]"
Game Change,91010,"[14050, 15198, 77953, 38778, 1597, 693, 816, 817, 818, 19851]"
21 Jump Street,64688,"[187017, 22794, 137106, 18065, 27581, 5175, 23742, 136795, 2109, 15120]"
"Jeff, Who Lives at Home",82532,"[39053, 323679, 21349, 11593, 84355, 86369, 20862, 67323, 98502, 25110]"
Lockout,81796,"[4923, 12088, 49530, 71469, 7551, 13460, 52015, 180, 20504, 5137]"
Casa De Mi Padre,80304,"[27581, 12133, 9718, 13908, 15258, 8699, 9377, 2295, 13335, 17927]"
Corman's World: Exploits of a Hollywood Rebel,56591,"[65673, 55676, 19082, 41397, 13963, 67273, 84169, 524, 31581, 203]"
Jiro Dreams of Sushi,80767,"[12477, 128216, 64288, 228194, 2260, 18203, 5168, 23128, 11878, 7007]"
Wrath of the Titans,57165,"[18823, 10727, 98566, 44943, 10781, 18823, 86834, 32657, 19995, 652]"
Iron Sky,10679,"[15493, 13282, 2614, 9890, 257344, 41154, 11918, 9397, 11692, 10771]"
American Reunion,71552,"[13335, 8273, 177494, 10878, 89492, 13767, 15373, 74387, 71668, 49013]"
The Raid,94329,"[180299, 82992, 72031, 22314, 20721, 49291, 51823, 5820, 25927, 94348]"
The Cabin in the Woods,22970,"[28679, 270303, 21398, 37534, 77883, 27214, 13220, 97795, 49728, 16395]"
God Bless America,74306,"[43673, 26291, 20178, 18282, 340, 41479, 43939, 38921, 46138, 59968]"
The Three Stooges,76489,"[2123, 100042, 48988, 9038, 11431, 11543, 9889, 544, 12610, 1792]"
The Big Bang,54271,"[16379, 11074, 31610, 25212, 19380, 10871, 22787, 34813, 63311, 2043]"
Mirror Mirror,62764,"[14784, 37958, 8843, 238615, 37108, 12187, 36807, 18727, 11243, 40866]"
Battleship,44833,"[10159, 193756, 4349, 8960, 10029, 13416, 10596, 29621, 18998, 24746]"
Louis Theroux: America's Most Hated Family in Crisis,206953,"[63581, 33138, 17614, 32562, 49671, 13403, 1435, 24257, 52059, 79515]"
The Best Exotic Marigold Hotel,74534,"[268238, 48289, 1722, 17589, 1934, 9777, 234200, 52770, 11308, 11593]"
The Five-Year Engagement,72207,"[32823, 9870, 195589, 325133, 13163, 16172, 64328, 25195, 10030, 39964]"
Think Like a Man,67660,"[184098, 168530, 10611, 1979, 166424, 10184, 222899, 7211, 12556, 225565]"
The Lucky One,77877,"[10219, 7863, 11313, 3638, 32060, 9062, 31342, 43049, 45608, 41007]"
Dark Shadows,62213,"[2668, 5683, 87093, 75, 25694, 4011, 162, 32085, 118, 2661]"
The Scorpion King: Rise of a Warrior,13486,"[8010, 8009, 8850, 7737, 21634, 315465, 25628, 19585, 274854, 14208]"
96 Minutes,89326,"[343921, 42449, 31152, 15741, 71859, 44465, 65760, 43566, 4916, 46063]"
Across the Line: The Exodus of Charlie Wright,51823,"[72031, 22314, 49291, 25927, 13333, 10889, 19457, 14807, 12647, 3515]"
The Dictator,76493,"[18480, 496, 13007, 9298, 267193, 267193, 9718, 125099, 38548, 42521]"
Men in Black 3,41154,"[607, 2185, 608, 8487, 9024, 2758, 2907, 9530, 8012, 10679]"
Snow White and the Huntsman,58595,"[62764, 24021, 290595, 8966, 18239, 3598, 6116, 14784, 56931, 2312]"
Sound of My Voice,86812,"[244267, 48797, 36865, 1903, 8836, 157353, 10329, 21430, 1811, 25504]"
The Pirates! In an Adventure with Scientists!,72197,"[211672, 920, 19585, 77174, 49519, 82690, 19004, 13908, 269149, 269149]"
Prometheus,70981,"[276907, 78, 348, 109091, 147441, 4105, 286217, 19067, 9740, 20662]"
Bernie,92591,"[28059, 42807, 1584, 13341, 9571, 14022, 9081, 80, 85350, 76]"
Inhale,12645,"[77866, 10989, 136400, 253412, 14807, 2112, 22617, 72031, 22314, 27418]"
Take This Waltz,86555,"[128216, 1919, 316, 10697, 60994, 10653, 84355, 20, 228967, 2755]"
Sound of Noise,48392,"[14831, 13649, 40867, 43157, 11887, 6279, 18074, 31530, 31516, 43239]"
Wanderlust,50647,"[180296, 15373, 2171, 38778, 13908, 15258, 14118, 16538, 8699, 9377]"
Moonrise Kingdom,83666,"[11545, 9428, 120467, 421, 4538, 13685, 10315, 6418, 59930, 32513]"
Kahaani,82825,"[26578, 2768, 14807, 22479, 1965, 146238, 157825, 1359, 13975, 332411]"
A Thousand Words,72358,"[9757, 20697, 20857, 14817, 13505, 14709, 11260, 9085, 11593, 9713]"
Safety Not Guaranteed,84332,"[135397, 36865, 22230, 17198, 26454, 254320, 18331, 16633, 11591, 22494]"
Madagascar 3: Europe's Most Wanted,80321,"[15512, 270946, 953, 14175, 10192, 14518, 9398, 10527, 329833, 17710]"
Eaux d'artifice,65421,"[46787, 43337, 14831, 185768, 13649, 9459, 2054, 11887, 824, 4688]"
Inauguration of the Pleasure Dome,43337,"[65421, 46787, 9651, 10728, 27793, 675, 3587, 24816, 17834, 6435]"
Your Sister's Sister,84355,"[154282, 244264, 13090, 11593, 12779, 15179, 58985, 6964, 172533, 253270]"
Dragon Ball: Sleeping Princess in Devil's Castle,39145,"[39100, 39101, 39103, 28609, 39106, 39102, 39148, 24752, 39107, 39323]"
Dragon Ball Z: The World's Strongest,39100,"[39101, 39103, 39145, 28609, 39106, 39107, 39323, 39102, 24752, 39108]"
Brave,62177,"[9837, 41515, 211672, 270946, 17834, 27281, 332, 172385, 26441, 1499]"
Dragon Ball Z: The Tree of Might,39101,"[39100, 39103, 28609, 39145, 39102, 24752, 39106, 39107, 39323, 39324]"
What to Expect When You're Expecting,76494,"[10162, 26171, 11283, 123047, 18683, 26535, 15462, 42021, 43049, 70588]"
To Rome with Love,81836,"[12762, 28384, 2779, 11302, 11686, 38031, 19200, 9689, 11337, 8288]"
Abraham Lincoln: Vampire Hunter,72331,"[2269, 22717, 271969, 3040, 168705, 1250, 49017, 15999, 14219, 36586]"
Rock of Ages,80585,"[2018, 10678, 9641, 10022, 2976, 10202, 10229, 29380, 11887, 6282]"
Seeking a Friend for the End of the World,88005,"[26454, 254320, 10416, 276908, 30250, 84332, 42188, 29146, 14629, 50035]"
Presto,13042,"[40619, 13931, 13933, 13413, 13062, 13930, 13932, 24480, 13929, 72185]"
Jack-Jack Attack,13932,"[10386, 9806, 158852, 56292, 13062, 40619, 13931, 24480, 13933, 13413]"
Boundin',13062,"[13932, 51162, 40619, 13931, 13933, 13413, 13930, 24480, 13042, 13929]"
One Man Band,13933,"[40619, 13931, 13413, 13062, 13930, 13932, 24480, 13042, 13929, 72185]"
Ted,72105,"[214756, 188161, 65215, 22688, 23939, 228326, 70436, 16127, 11852, 13051]"
The Giant Mechanical Man,100046,"[1901, 59930, 32513, 18169, 32060, 24071, 31121, 25010, 17190, 28213]"
Magic Mike,77930,"[34024, 11323, 32686, 15186, 8881, 16375, 462, 8880, 2297, 36141]"
Dragon Ball Z: Return of Cooler,39103,"[39101, 39100, 28609, 39145, 39102, 24752, 39106, 39323, 39148, 39107]"
Dragon Ball Z: Cooler's Revenge,24752,"[39324, 39107, 39148, 149362, 334130, 39108, 77120, 134901, 68098, 167966]"
Dragon Ball Z: Broly - The Legendary Super Saiyan,34433,"[39324, 24752, 39102, 25694, 19004, 39148, 41216, 18095, 116711, 14175]"
Cleanskin,95516,"[44629, 77670, 55903, 32078, 6173, 41206, 4959, 1818, 26268, 10851]"
The Amazing Spider-Man,1930,"[102382, 19913, 49521, 209112, 76338, 8536, 14164, 19585, 98566, 76170]"
Ice Age: Continental Drift,57800,"[227973, 425, 116711, 387893, 218836, 9928, 9642, 8355, 950, 34765]"
Beasts of the Southern Wild,84175,"[29454, 5048, 42034, 157820, 47104, 11163, 14120, 127864, 10215, 11593]"
People Like Us,98548,"[254470, 59968, 81188, 47104, 33909, 88036, 200505, 1951, 14120, 22798]"
Savages,82525,"[33909, 42149, 25783, 10673, 10155, 9563, 10132, 241, 10858, 31642]"
Geri's Game,13929,"[2062, 40619, 13931, 13933, 13413, 13062, 13930, 13932, 72185, 24480]"
The Watch,80035,"[341012, 10074, 9398, 329833, 7446, 9894, 116745, 228161, 2788, 252512]"
The Adventures of Mary-Kate & Ashley: The Case of the United States Navy Adventure,276165,"[149362, 334130, 77120, 134901, 68098, 167966, 134481, 164753, 241340, 303742]"
2 Days in New York,84165,"[9776, 9406, 8996, 109, 284296, 308, 9081, 80, 76, 132344]"
Terminal USA,183386,"[37291, 25985, 9071, 11593, 13891, 21589, 9466, 38171, 11305, 1554]"
Killer Joe,73567,"[32043, 19819, 9846, 12219, 11863, 27958, 1051, 10632, 10479, 38985]"
Dragon Ball Z: Bio-Broly,39106,"[39107, 39100, 39323, 39101, 39324, 39108, 39145, 39103, 24752, 39102]"
Dragon Ball Z: Fusion Reborn,39107,"[39324, 24752, 39108, 39148, 149362, 334130, 77120, 134901, 68098, 167966]"
For the Birds,13930,"[40619, 13931, 13933, 13413, 13062, 13932, 24480, 13042, 13929, 399106]"
Ruby Sparks,103332,"[773, 2280, 45671, 10210, 21349, 41756, 19072, 18727, 39545, 12779]"
The Immature,56909,"[125099, 38548, 42521, 26118, 26621, 21585, 42015, 99189, 3171, 27993]"
Dragon Ball Z: Wrath of the Dragon,39108,"[39107, 24752, 39324, 149362, 334130, 39148, 77120, 134901, 68098, 167966]"
Dragon Ball Z: Bardock - The Father of Goku,39323,"[39102, 39107, 39108, 39100, 39106, 24752, 39101, 39324, 39103, 18095]"
Dragon Ball Z: The History of Trunks,39324,"[24752, 39107, 39148, 149362, 334130, 39108, 77120, 134901, 68098, 167966]"
Dragon Ball GT: A Hero's Legacy,18095,"[39108, 39107, 39323, 39100, 39106, 22611, 39101, 14830, 16690, 24752]"
Sidewalls,76696,"[3084, 60437, 37975, 46797, 124460, 14553, 46986, 25147, 41166, 104301]"
Skyfall,37724,"[206647, 4147, 25, 4148, 19255, 14, 10764, 118683, 13387, 49021]"
The Campaign,77953,"[14050, 15198, 38778, 91010, 1597, 693, 816, 818, 817, 10139]"
Brake,85414,"[14807, 10632, 226229, 20762, 32049, 15983, 22617, 44048, 72031, 25087]"
The Queen of Versailles,84327,"[85778, 113096, 95682, 51707, 41316, 17592, 258476, 30365, 34283, 40215]"
ParaNorman,77174,"[211672, 270946, 5559, 72197, 11047, 41515, 172385, 920, 9023, 46195]"
Celeste & Jesse Forever,84184,"[293863, 13972, 51828, 80038, 46889, 31357, 59930, 32513, 18169, 32060]"
Broken,109584,"[42739, 80070, 47104, 55309, 14120, 47504, 11593, 18971, 38909, 60141]"
Premium Rush,49526,"[58770, 12797, 11601, 1586, 138697, 134374, 33542, 27205, 14807, 10167]"
Lawless,82633,"[20766, 16608, 33357, 42148, 11656, 8194, 32303, 75780, 22073, 117]"
Piranha 3DD,71668,"[11284, 49728, 25018, 316727, 6552, 243688, 87101, 11811, 41436, 162145]"
Sleepwalk with Me,84340,"[46105, 21923, 34513, 13015, 20829, 27094, 198306, 198308, 52461, 13976]"
Searching for Sugar Man,84334,"[13963, 199782, 28030, 391698, 9459, 18984, 26723, 70027, 25630, 46697]"
